Code,1.1,1.1.1,1.1.1.1,1.1.1.2,1.1.1.2.1,1.1.1.2.2,1.1.1.2.3,1.1.1.3,1.1.1.4,1.1.1.4.1,1.1.1.4.2,1.1.1.4.3,1.1.1.5,1.1.1.5.1,1.1.1.5.2,1.1.1.6,1.1.1.6.1,1.1.1.6.2,1.1.1.7,1.1.1.8,1.1.2,1.1.2.1,1.1.2.1.1,1.1.2.1.2,1.1.2.1.3,1.1.2.1.4,1.1.2.1.5,1.1.2.1.6,1.1.2.2,1.1.2.2.1,1.1.2.2.1.1,1.1.2.2.1.1.1,1.1.2.2.1.1.2,1.1.2.2.1.1.3,1.1.2.2.1.1.3.1,1.1.2.2.1.1.3.2,1.1.2.2.1.1.3.3,1.1.2.2.1.1.3.4,1.1.2.2.1.2,1.1.2.2.2,1.1.2.2.3,1.1.2.2.4,1.1.2.2.5,1.1.2.2.6,1.1.2.2.7,1.1.2.3,1.1.2.4,1.1.2.5,1.1.2.6,1.1.2.7,1.1.2.8,1.2,1.2.1,1.2.1.1,1.2.1.2,1.2.1.3,1.2.1.4,1.2.1.5,1.2.1.6,1.2.1.7,1.2.2,1.2.2.1,1.2.2.2,1.2.2.3,1.2.2.4,2.1,2.1.1,2.1.1.1,2.1.1.2,2.1.1.3,2.1.1.4,2.1.1.5,2.1.1.6,2.1.1.7,2.1.2,2.1.2.1,2.1.2.2,2.1.2.3,2.1.2.4,2.1.2.5,2.1.2.6,2.2,2.2.1,2.2.1.1,2.2.1.2,2.2.1.3,2.2.1.4,2.2.1.5,2.2.1.6,2.2.1.7,2.2.2,2.2.2.1,2.2.2.2,2.2.2.3,2.2.2.4,2.2.2.5,2.2.2.6,2.2.3,2.2.3.1,2.2.3.2,2.2.3.3,2.2.3.4,3.1,3.1.1,3.1.2,3.1.3,3.1.4,3.1.5,3.1.6,3.2,3.2.1,3.2.2,3.2.2.1,3.2.2.2,3.2.2.3,3.2.2.4,3.2.3,3.2.4,3.2.5,3.3,3.3.1,3.3.2,3.3.3,3.3.4,3.3.5,3.3.5.1,3.3.5.2,3.3.5.3,3.3.5.4,3.3.6,3.3.6.1,3.3.6.2,3.3.6.3,3.3.6.4,3.3.6.5,3.3.6.6
000199_000009_003057637,0,0,0,10,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,7,0,0,10,0,0,0,7,0,0,0,6,0,8,0,0,0,8,7,8,9,9,9,7,0,3,6,7,8,7,8,0,0,0,0,5,7,0,0,0,0,0,5,0,0,0,5,0,5,6,6,5,0,9,5,3,4,5,4,0,9,0,7,5,0,5,4,7,9,0,5,9,7,4,0,5,5,0,0,0,0,0,0,0,3,0
000199_000009_003056502,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,7,9,9,8,0,8,0,0,0,7,9,9,8,7,0,0,0,8,9,5,6,7,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,6,6,9,8,8,0,8,0,6,0,0,7,10,0,6,0,10,9,0,9,0,10,9,8,0,0,0,0,0,0,7,0
000199_000009_003070822,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,8,0,0,0,0,10,0,6,3,0,0,0,0,0,0,0,0,8,9,10,7,0,10,0,0,0,7,6,8,0,6,0,0,0,9,10,0,0,0,0,0,0,0,10,0,7,0,0,0,5,6,0,0,8,7,7,7,8,6,0,8,8,7,7,8,8,10,8,6,0,10,0,0,6,0,7,7,0,0,0,10,0,0,0,7,0
000199_000009_003069831,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,9,8,9,9,8,0,0,3,10,7,8,0,5,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,10,7,7,0,7,0,0,10,0,7,0,0,8,10,7,0,0,7,0,0,5,0,7,0,0,0,0,0,0,0,0,8,0
000199_000009_003071036,0,0,0,10,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,9,0,10,0,0,0,0,9,10,8,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,7,0,5,0,0,7,9,9,0,0,6,0,9,8,0,6,9,0,8,0,0,7,6,0,0,0,0,0,0,0,0
000199_000009_003059898,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,10,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,9,8,8,7,0,0,6,0,0,0,7,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,8,9,5,0,9,7,0,7,0,0,0,0,0,8,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000199_000009_003062763,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,9,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,9,8,0,0,0,0,9,10,7,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,8,0,7,0,7,8,0,8,0,0,0,0,8,10,9,8,0,9,10,0,10,0,8,7,8,0,0,0,0,0,0,9,0
000199_000009_003065210,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,9,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,10,0,0,0,0,0,8,9,0,6,0,5,0,0,0,0,0,0,0,0,9,0,7,0,0,0,5,0,0,0,0,0,10,8,5,0,4,6,0,10,5,9,0,0,5,0,5,5,0,6,9,0,4,5,4,5,3,0,3,0,0,0,0,3,0
000199_000009_003158859,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,2,10,3,0,9,0,0,0,0,0,0,0,0,0,9,9,10,7,0,10,0,0,3,10,8,7,0,0,0,0,2,0,7,9,0,0,0,0,3,0,0,0,0,4,0,2,7,6,4,0,7,8,6,7,8,0,0,10,0,7,6,0,7,10,8,5,0,8,5,0,7,0,7,6,0,0,0,0,0,0,0,9,0
000199_000009_003070467,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,8,7,9,9,8,7,0,0,3,7,8,9,6,7,0,0,0,0,7,10,0,0,0,0,5,6,10,0,0,7,0,6,8,7,5,0,9,7,7,7,6,8,0,10,0,7,0,6,9,10,7,0,0,10,6,5,6,0,7,7,0,0,0,8,0,0,0,9,0
000199_000009_003175494,0,0,0,0,0,0,0,0,10,7,7,0,0,0,0,5,5,0,0,0,0,2,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,5,0,0,0,0,10,5,9,0,0,0,0,0,0,0,0,0,9,7,10,9,8,10,7,0,0,8,7,6,2,5,0,0,0,7,6,0,2,0,0,0,5,9,10,0,5,0,0,0,6,7,0,0,10,7,5,5,6,7,0,10,7,5,5,7,6,10,7,5,0,9,5,5,6,7,9,6,5,0,0,10,0,0,0,9,0
000199_000009_003063804,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,9,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,9,10,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10,0,0,0,0,8,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,9,0
000199_000009_003070438,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,6,0,0,0,10,0,5,6,0,0,0,0,5,0,0,0,0,8,9,8,8,0,9,0,0,0,7,8,10,7,8,0,0,0,7,7,0,0,10,0,0,0,0,0,0,0,0,0,0,7,8,7,0,7,6,7,10,7,7,0,10,7,6,6,5,8,10,7,7,0,10,8,5,10,0,8,8,7,0,0,0,0,0,0,8,0
000199_000009_003060603,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,7,0,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,9,10,9,6,0,8,5,0,0,7,8,10,6,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,6,7,3,0,7,5,0,7,5,3,0,9,8,6,0,0,5,10,9,6,0,7,7,0,6,0,8,7,0,3,0,5,0,5,0,4,0
000199_000009_003056896,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,5,5,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,2,9,5,0,0,0,10,0,6,9,0,0,0,0,0,0,0,0,0,8,9,10,6,0,10,3,0,2,0,8,7,0,6,0,0,0,4,5,0,0,0,0,0,2,0,6,0,0,0,0,3,5,2,3,0,7,6,5,6,6,0,0,9,0,4,5,4,7,10,6,5,0,7,5,0,5,0,8,6,5,0,0,0,0,0,0,9,0
000199_000009_003160422,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,10,7,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,9,9,9,0,8,0,0,10,0,0,0,0,8,0,8,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0
000199_000009_003175110,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,7,0,0,9,0,0,0,0,0,0,0,7,0,0,0,9,0,7,9,0,0,0,10,0,9,0,0,0,0,8,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0
000199_000009_003055458,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,10,0,0,5,5,0,0,0,0,0,0,0,0,0,9,0,8,10,0,8,9,0,0,0,10,0,0,7,0,0,0,7,8,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,7,0,6,0,5,0,9,0,0,0,0,6,5,0,0,0,7,6,0,0,0,5,7,0,0,0,0,0,10,0,0,0
000199_000009_003175405,0,0,0,10,5,5,5,0,3,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,3,4,4,5,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,8,0,0,0,9,0,0,10,10,0,0,0,0,0,0,0,0,0,8,9,9,8,0,10,8,0,0,0,7,7,0,8,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,6,0,7,7,6,6,7,7,0,9,0,0,7,0,8,10,0,0,0,8,0,0,6,0,0,7,0,0,0,0,0,0,0,9,0
000199_000009_003056928,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,8,10,10,0,7,0,0,0,8,0,8,0,10,0,0,3,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,6,6,0,0,9,6,6,7,5,8,0,9,0,0,0,0,9,10,7,0,0,9,0,0,5,0,9,5,0,0,0,4,0,0,0,8,0
000199_000009_003058589,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,10,0,0,0,9,7,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,9,7,8,9,10,10,7,0,0,7,6,9,10,6,0,0,0,7,7,0,8,6,0,0,0,5,0,0,0,0,0,0,7,7,0,0,9,8,8,9,7,8,0,9,0,7,7,0,7,10,7,8,0,7,10,0,7,0,7,8,7,0,0,0,0,0,0,10,0
000199_000009_003052512,0,0,0,0,0,0,0,0,8,0,0,0,9,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,10,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,9,10,6,0,8,7,0,8,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0
000199_000009_003071052,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,9,6,0,0,0,8,8,0,0,0,0,0,0,0,7,0,0,0,8,0,6,9,0,9,10,0,0,10,7,8,5,7,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,5,9,7,0,0,8,0,6,0,4,5,0,9,9,8,5,6,8,10,7,10,0,8,7,8,7,0,8,7,9,0,0,0,0,0,0,9,0
000199_000009_003062497,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,6,5,5,0,0,0,0,4,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,9,8,9,7,7,0,0,8,7,8,8,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,5,6,0,0,0,9,5,6,7,6,0,0,9,0,9,0,0,6,0,7,7,0,6,8,0,6,0,5,6,7,0,0,0,0,0,0,0,0
000199_000009_003166066,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,9,10,10,8,0,10,7,0,0,7,8,10,10,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,6,7,6,6,7,8,0,7,8,6,5,5,6,9,6,10,0,5,10,0,5,0,6,7,6,6,0,0,0,0,0,8,0
000199_000009_003060577,0,0,0,0,0,0,0,0,9,0,0,0,9,8,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,6,10,10,9,0,0,0,0,0,0,0,0,9,0,8,7,0,8,0,0,0,0,7,7,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,7,7,6,6,6,8,0,7,7,6,6,5,6,9,6,5,0,6,6,5,6,0,7,5,5,5,0,0,0,0,0,8,5
000199_000009_003071728,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,6,0,0,0,6,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,3,9,8,0,0,0,0,4,9,5,0,10,0,0,6,0,0,0,0,8,0,7,9,9,7,6,0,0,7,8,7,0,8,0,0,0,0,7,0,0,0,10,0,0,9,7,0,0,0,0,6,0,7,0,0,8,7,8,6,8,8,0,10,0,0,0,0,8,7,7,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,9,8,0
000199_000009_003162714,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,9,0,0,10,7,0,0,9,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,6,0,0,9,6,0,0,0,0,0,9,0,0,0,0,0,10,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
000199_000009_003056518,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,7,0,0,0,0,9,0,0,6,0,0,0,0,0,0,0,0,0,8,7,9,6,0,7,0,0,0,9,6,7,0,8,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,6,4,0,5,5,0,10,0,0,0,0,5,10,0,5,0,6,0,0,4,0,6,4,0,0,0,0,0,0,0,9,0
000199_000009_003070252,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,6,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,9,8,9,7,8,7,0,0,8,0,9,8,6,0,0,0,6,7,0,5,9,0,0,5,5,4,0,0,0,0,5,7,6,0,0,9,6,7,8,7,8,0,9,0,7,5,5,7,10,7,6,0,9,9,5,7,0,8,7,8,6,0,0,0,0,0,9,0
000199_000009_003063326,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,9,8,8,9,9,0,0,0,0,0,7,7,0,10,0,0,5,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,7,0,8,10,0,0,0,7,8,0,0,0,9,9,0,0,0,0,0,7,8,0,7,8,0,0,0,0,0,0,0,0,0
000199_000009_003070451,0,0,0,0,0,0,0,0,9,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,9,7,8,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,4,5,0,9,0,0,0,7,0,10,8,0,0,10,0,6,7,0,8,6,0,0,0,0,0,0,0,7,0
000199_000009_003158912,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,10,0,0,0,3,0,2,0,0,0,0,0,0,0,7,5,7,8,4,10,3,0,3,4,7,8,5,4,0,0,4,0,6,0,0,0,5,0,3,0,0,0,0,0,0,4,5,4,0,0,7,6,2,2,3,3,0,5,4,2,3,2,3,1,4,3,0,10,8,3,3,0,5,7,0,0,0,0,0,0,9,0,0
000199_000009_003057622,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,7,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,9,0,0,0,0,0,9,0,0,0,0,0,9,7,0,10,0,0,0,0,0,0,0,0,0,0,10,8,9,10,7,0,0,9,6,7,0,8,0,0,0,5,0,6,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,5,7,7,5,7,0,9,0,0,0,5,8,10,0,5,0,7,5,0,0,0,9,0,0,0,0,0,0,0,0,6,0
000199_000009_003058786,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,7,0,6,9,9,6,0,0,0,0,7,8,0,8,0,0,5,0,0,0,0,0,8,0,0,5,0,0,0,0,0,7,6,0,0,0,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,7,6,5,0,6,4,0,0,0,0,0,0,10,0,5
000199_000009_003052436,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,7,8,8,0,0,9,0,0,0,10,0,10,7,0,0,0,0,0,0,6,6,7,0,0,4,4,0,0,0,0,0,5,6,5,0,0,6,7,7,9,6,8,0,7,0,8,5,5,6,10,7,7,0,6,9,5,6,0,6,9,5,5,0,5,5,5,5,9,0
000199_000009_003058606,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8,7,6,9,8,7,0,0,0,0,8,0,0,7,0,0,0,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,8,0,0,9,8,7,0,8,8,0,10,0,0,0,0,7,9,7,0,0,8,0,7,7,0,7,0,0,0,0,0,0,0,9,7,0
000199_000009_003162186,0,0,10,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0,8,9,8,7,0,7,6,0,0,10,8,8,6,9,0,0,0,0,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,9,7,7,5,8,0,0,9,0,8,5,0,8,10,0,0,0,6,9,0,5,0,8,0,0,0,0,0,0,0,0,5,0
000199_000009_003173326,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,9,0,0,0,0,0,0,0,10,0,0,0,0,0,8,0,8,9,9,8,0,0,0,0,8,8,0,7,0,0,0,0,0,9,0,8,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0,7,0,0,0,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,9,0,6
000199_000009_003164830,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,7,9,8,0,0,7,8,0,8,0,10,6,6,0,9,6,5,6,0,0,0,0,0,0,5,0
000199_000009_003064456,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,8,9,10,8,0,0,7,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,10,0,0,0,0,9,10,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,8,0
000199_000009_003163145,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,0,0,0,7,0,0,0,0,0,0,0,0,0,8,9,9,0,0,0,7,0,0,7,0,7,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,6,7,0,0,9,0,0,0,0,0,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
000199_000009_003158658,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,8,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,9,8,0,10,9,8,0,0,0,0,7,9,0,0,0,0,0,7,6,0,0,0,0,0,7,6,0,0,0,0,0,0,7,7,0,0,8,0,0,10,7,0,0,9,0,0,0,0,0,9,8,0,0,8,9,0,0,0,0,7,0,0,0,0,0,0,0,8,0
000199_000009_003056411,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,10,7,7,0,10,0,0,0,8,8,10,9,0,0,0,0,0,0,7,7,0,0,0,0,0,8,0,0,0,0,0,7,7,0,0,9,0,7,8,0,7,0,10,0,10,0,0,7,9,8,8,0,10,10,0,7,0,0,9,0,0,0,0,0,0,0,9,0
000199_000009_003162182,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,10,10,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,8,9,0,0,0,0,0,9,0,8,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,9,7,0,0,10,0,0,0,0,0,0,8,0,0,7,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0
